[Epoch 84/5000][train LL: -256.15; val LL: -255.79].....[train forward+backward+step 3.16; val forward 3.06]
[Epoch 85/5000][train LL: -255.32; val LL: -254.96].....[train forward+backward+step 3.15; val forward 3.07]
[Epoch 86/5000][train LL: -254.49; val LL: -254.06].....[train forward+backward+step 3.14; val forward 2.91]
[Epoch 87/5000][train LL: -253.58; val LL: -253.09].....[train forward+backward+step 3.19; val forward 3.31]
[Epoch 88/5000][train LL: -252.61; val LL: -252.20].....[train forward+backward+step 3.09; val forward 2.95]
[Epoch 89/5000][train LL: -251.71; val LL: -251.46].....[train forward+backward+step 3.13; val forward 2.95]
[Epoch 90/5000][train LL: -250.96; val LL: -250.85].....[train forward+backward+step 3.11; val forward 2.98]
[Epoch 91/5000][train LL: -250.34; val LL: -250.40].....[train forward+backward+step 3.14; val forward 3.01]
[Epoch 92/5000][train LL: -249.88; val LL: -249.99].....[train forward+backward+step 3.11; val forward 2.97]
[Epoch 93/5000][train LL: -249.46; val LL: -249.61].....[train forward+backward+step 3.10; val forward 2.99]
[Epoch 94/5000][train LL: -249.07; val LL: -249.20].....[train forward+backward+step 3.10; val forward 2.97]
[Epoch 95/5000][train LL: -248.67; val LL: -248.84].....[train forward+backward+step 3.09; val forward 2.94]
[Epoch 96/5000][train LL: -248.31; val LL: -248.47].....[train forward+backward+step 3.11; val forward 3.01]
[Epoch 97/5000][train LL: -247.91; val LL: -248.00].....[train forward+backward+step 3.11; val forward 2.93]
[Epoch 98/5000][train LL: -247.43; val LL: -247.45].....[train forward+backward+step 3.10; val forward 2.92]
[Epoch 99/5000][train LL: -246.88; val LL: -246.89].....[train forward+backward+step 3.12; val forward 3.08]
[Epoch 100/5000][train LL: -246.31; val LL: -246.44].....[train forward+backward+step 3.10; val forward 2.93]
[Epoch 101/5000][train LL: -245.85; val LL: -246.11].....[train forward+backward+step 3.09; val forward 2.95]
[Epoch 102/5000][train LL: -245.50; val LL: -245.88].....[train forward+backward+step 3.12; val forward 2.94]
[Epoch 103/5000][train LL: -245.26; val LL: -245.67].....[train forward+backward+step 3.09; val forward 3.05]
[Epoch 104/5000][train LL: -245.04; val LL: -245.45].....[train forward+backward+step 3.10; val forward 3.13]
[Epoch 105/5000][train LL: -244.83; val LL: -245.24].....[train forward+backward+step 3.06; val forward 3.12]
[Epoch 106/5000][train LL: -244.60; val LL: -245.01].....[train forward+backward+step 3.16; val forward 3.03]
[Epoch 107/5000][train LL: -244.36; val LL: -244.74].....[train forward+backward+step 3.15; val forward 3.01]
[Epoch 108/5000][train LL: -244.09; val LL: -244.48].....[train forward+backward+step 3.15; val forward 3.17]
[Epoch 109/5000][train LL: -243.81; val LL: -244.18].....[train forward+backward+step 3.14; val forward 3.01]
[Epoch 110/5000][train LL: -243.51; val LL: -243.88].....[train forward+backward+step 3.12; val forward 3.22]
[Epoch 111/5000][train LL: -243.21; val LL: -243.60].....[train forward+backward+step 3.13; val forward 3.14]
[Epoch 112/5000][train LL: -242.94; val LL: -243.33].....[train forward+backward+step 3.13; val forward 3.15]
[Epoch 113/5000][train LL: -242.66; val LL: -243.03].....[train forward+backward+step 3.16; val forward 3.08]
[Epoch 114/5000][train LL: -242.33; val LL: -242.65].....[train forward+backward+step 3.14; val forward 3.21]
[Epoch 115/5000][train LL: -241.96; val LL: -242.20].....[train forward+backward+step 3.15; val forward 3.16]
[Epoch 116/5000][train LL: -241.49; val LL: -241.79].....[train forward+backward+step 3.16; val forward 3.01]
[Epoch 117/5000][train LL: -241.05; val LL: -241.43].....[train forward+backward+step 3.12; val forward 3.02]
[Epoch 118/5000][train LL: -240.69; val LL: -241.14].....[train forward+backward+step 3.14; val forward 3.00]
[Epoch 119/5000][train LL: -240.39; val LL: -240.88].....[train forward+backward+step 3.14; val forward 3.00]
[Epoch 120/5000][train LL: -240.10; val LL: -240.56].....[train forward+backward+step 3.14; val forward 3.02]
[Epoch 121/5000][train LL: -239.78; val LL: -240.28].....[train forward+backward+step 3.14; val forward 3.01]
[Epoch 122/5000][train LL: -239.50; val LL: -240.00].....[train forward+backward+step 3.14; val forward 3.02]
[Epoch 123/5000][train LL: -239.22; val LL: -239.73].....[train forward+backward+step 3.12; val forward 2.91]
[Epoch 124/5000][train LL: -238.95; val LL: -239.45].....[train forward+backward+step 3.05; val forward 2.89]
[Epoch 125/5000][train LL: -238.68; val LL: -239.19].....[train forward+backward+step 3.06; val forward 2.90]
[Epoch 126/5000][train LL: -238.42; val LL: -238.93].....[train forward+backward+step 3.06; val forward 2.91]
[Epoch 127/5000][train LL: -238.14; val LL: -238.58].....[train forward+backward+step 3.06; val forward 2.90]
[Epoch 128/5000][train LL: -237.78; val LL: -238.14].....[train forward+backward+step 3.09; val forward 2.91]
[Epoch 129/5000][train LL: -237.33; val LL: -237.67].....[train forward+backward+step 3.09; val forward 2.91]
[Epoch 130/5000][train LL: -236.84; val LL: -237.19].....[train forward+backward+step 3.08; val forward 2.91]
[Epoch 131/5000][train LL: -236.34; val LL: -236.80].....[train forward+backward+step 3.07; val forward 2.90]
[Epoch 132/5000][train LL: -235.93; val LL: -236.49].....[train forward+backward+step 3.09; val forward 2.91]
[Epoch 133/5000][train LL: -235.62; val LL: -236.20].....[train forward+backward+step 3.09; val forward 2.91]
[Epoch 134/5000][train LL: -235.33; val LL: -236.01].....[train forward+backward+step 3.08; val forward 2.91]
[Epoch 135/5000][train LL: -235.12; val LL: -235.82].....[train forward+backward+step 3.10; val forward 2.96]
[Epoch 136/5000][train LL: -234.94; val LL: -235.63].....[train forward+backward+step 3.13; val forward 2.98]
[Epoch 137/5000][train LL: -234.75; val LL: -235.42].....[train forward+backward+step 3.53; val forward 3.07]
[Epoch 138/5000][train LL: -234.54; val LL: -235.22].....[train forward+backward+step 3.30; val forward 3.03]
[Epoch 139/5000][train LL: -234.33; val LL: -235.03].....[train forward+backward+step 3.16; val forward 3.03]
[Epoch 140/5000][train LL: -234.14; val LL: -234.81].....[train forward+backward+step 3.16; val forward 3.02]
[Epoch 141/5000][train LL: -233.93; val LL: -234.60].....[train forward+backward+step 3.16; val forward 3.03]
[Epoch 142/5000][train LL: -233.72; val LL: -234.37].....[train forward+backward+step 3.13; val forward 2.93]
[Epoch 143/5000][train LL: -233.48; val LL: -234.09].....[train forward+backward+step 3.10; val forward 2.99]
[Epoch 144/5000][train LL: -233.20; val LL: -233.77].....[train forward+backward+step 3.14; val forward 2.99]
[Epoch 145/5000][train LL: -232.87; val LL: -233.44].....[train forward+backward+step 3.11; val forward 2.95]
[Epoch 146/5000][train LL: -232.52; val LL: -233.08].....[train forward+backward+step 3.10; val forward 2.97]
[Epoch 147/5000][train LL: -232.16; val LL: -232.76].....[train forward+backward+step 3.16; val forward 3.12]
[Epoch 148/5000][train LL: -231.83; val LL: -232.51].....[train forward+backward+step 3.17; val forward 3.21]
[Epoch 149/5000][train LL: -231.57; val LL: -232.27].....[train forward+backward+step 3.15; val forward 3.08]
[Epoch 150/5000][train LL: -231.34; val LL: -231.97].....[train forward+backward+step 3.17; val forward 3.01]
[Epoch 151/5000][train LL: -231.04; val LL: -231.56].....[train forward+backward+step 3.16; val forward 3.01]
[Epoch 152/5000][train LL: -230.63; val LL: -231.10].....[train forward+backward+step 3.17; val forward 3.76]
[Epoch 153/5000][train LL: -230.15; val LL: -230.59].....[train forward+backward+step 3.25; val forward 3.05]
[Epoch 154/5000][train LL: -229.63; val LL: -230.15].....[train forward+backward+step 3.17; val forward 3.04]
[Epoch 155/5000][train LL: -229.18; val LL: -229.77].....[train forward+backward+step 3.18; val forward 3.09]
[Epoch 156/5000][train LL: -228.81; val LL: -229.48].....[train forward+backward+step 3.17; val forward 3.02]
[Epoch 157/5000][train LL: -228.51; val LL: -229.30].....[train forward+backward+step 3.17; val forward 3.02]
[Epoch 158/5000][train LL: -228.32; val LL: -229.16].....[train forward+backward+step 3.16; val forward 3.02]
[Epoch 159/5000][train LL: -228.17; val LL: -229.05].....[train forward+backward+step 3.18; val forward 3.06]
[Epoch 160/5000][train LL: -228.07; val LL: -228.93].....[train forward+backward+step 3.24; val forward 3.10]
[Epoch 161/5000][train LL: -227.94; val LL: -228.85].....[train forward+backward+step 3.08; val forward 2.96]
[Epoch 162/5000][train LL: -227.85; val LL: -228.73].....[train forward+backward+step 3.30; val forward 3.75]
[Epoch 163/5000][train LL: -227.74; val LL: -228.68].....[train forward+backward+step 3.23; val forward 2.95]
[Epoch 164/5000][train LL: -227.66; val LL: -228.62].....[train forward+backward+step 3.49; val forward 3.01]
[Epoch 165/5000][train LL: -227.60; val LL: -228.58].....[train forward+backward+step 3.19; val forward 3.05]
[Epoch 166/5000][train LL: -227.54; val LL: -228.50].....[train forward+backward+step 3.21; val forward 3.03]
[Epoch 167/5000][train LL: -227.45; val LL: -228.42].....[train forward+backward+step 3.64; val forward 3.04]
[Epoch 168/5000][train LL: -227.37; val LL: -228.30].....[train forward+backward+step 3.33; val forward 3.00]
[Epoch 169/5000][train LL: -227.25; val LL: -228.12].....[train forward+backward+step 3.13; val forward 3.00]
[Epoch 170/5000][train LL: -227.05; val LL: -227.92].....[train forward+backward+step 3.65; val forward 3.00]
[Epoch 171/5000][train LL: -226.85; val LL: -227.68].....[train forward+backward+step 3.68; val forward 3.28]
[Epoch 172/5000][train LL: -226.61; val LL: -227.44].....[train forward+backward+step 3.71; val forward 3.12]
[Epoch 173/5000][train LL: -226.34; val LL: -227.10].....[train forward+backward+step 3.13; val forward 3.06]
[Epoch 174/5000][train LL: -226.00; val LL: -226.78].....[train forward+backward+step 3.50; val forward 3.06]
