[Epoch 85/5000][train LL: -312.95; val LL: -372.02].....[train forward+backward+step 33.49; val forward 1.88]
[Epoch 86/5000][train LL: -311.62; val LL: -371.58].....[train forward+backward+step 33.92; val forward 2.59]
[Epoch 87/5000][train LL: -311.02; val LL: -370.99].....[train forward+backward+step 32.85; val forward 2.77]
[Epoch 88/5000][train LL: -310.17; val LL: -370.36].....[train forward+backward+step 34.98; val forward 2.70]
[Epoch 89/5000][train LL: -308.91; val LL: -369.75].....[train forward+backward+step 34.95; val forward 2.80]
[Epoch 90/5000][train LL: -307.87; val LL: -369.02].....[train forward+backward+step 33.03; val forward 1.83]
[Epoch 91/5000][train LL: -307.35; val LL: -368.72].....[train forward+backward+step 35.37; val forward 2.73]
[Epoch 92/5000][train LL: -306.23; val LL: -367.81].....[train forward+backward+step 31.64; val forward 2.49]
[Epoch 93/5000][train LL: -305.04; val LL: -367.70].....[train forward+backward+step 35.87; val forward 2.62]
[Epoch 94/5000][train LL: -305.04; val LL: -366.65].....[train forward+backward+step 32.46; val forward 3.01]
[Epoch 95/5000][train LL: -303.66; val LL: -366.50].....[train forward+backward+step 35.17; val forward 2.63]
[Epoch 96/5000][train LL: -302.37; val LL: -366.38].....[train forward+backward+step 33.01; val forward 2.89]
[Epoch 97/5000][train LL: -302.35; val LL: -365.27].....[train forward+backward+step 34.11; val forward 2.57]
[Epoch 98/5000][train LL: -301.40; val LL: -364.70].....[train forward+backward+step 34.21; val forward 2.72]
[Epoch 99/5000][train LL: -299.93; val LL: -364.66].....[train forward+backward+step 33.46; val forward 2.21]
[Epoch 100/5000][train LL: -299.53; val LL: -363.58].....[train forward+backward+step 35.22; val forward 2.54]
[Epoch 101/5000][train LL: -298.55; val LL: -363.05].....[train forward+backward+step 33.26; val forward 2.78]
[Epoch 102/5000][train LL: -298.43; val LL: -362.74].....[train forward+backward+step 35.14; val forward 2.55]
[Epoch 103/5000][train LL: -297.31; val LL: -362.93].....[train forward+backward+step 33.53; val forward 2.70]
[Epoch 104/5000][train LL: -296.47; val LL: -362.46].....[train forward+backward+step 34.10; val forward 2.45]
[Epoch 105/5000][train LL: -295.71; val LL: -361.70].....[train forward+backward+step 33.47; val forward 2.59]
[Epoch 106/5000][train LL: -295.70; val LL: -361.00].....[train forward+backward+step 33.31; val forward 2.51]
[Epoch 107/5000][train LL: -295.00; val LL: -361.47].....[train forward+backward+step 34.07; val forward 2.62]
[Epoch 108/5000][train LL: -293.71; val LL: -360.35].....[train forward+backward+step 34.93; val forward 2.70]
